Player,index,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,eligible,All Star,MVP,DPOY,All-NBA,All-Defensive,Sixth Man,ROY,Scoring Champ,AST Champ,TRB Champ,STL Champ,BLK Champ,NBA Champ,Hall of Fame,hof_prob,3P,3PA,3P%,2P,2PA,2P%,eFG%
Kevin Durant,14,Career,,,NBA,,876,873,36.7,9.2,18.6,.494,6.7,7.6,.882,0.7,6.3,7.0,4.1,1.1,1.1,3.1,1.9,27.0,0,11.0,1.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,100,1.9,4.9,.384,7.3,13.8,.534,.545
Ledell Eackles,10,Career,,,NBA,,441,88,20.2,4.1,9.2,.445,2.3,3.0,.767,0.8,1.4,2.2,1.7,0.6,0.1,1.4,1.8,10.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,.336,3.8,8.3,.457,.461
Jim Eakins,15,Career,,,TOT,,767.0,,24.8,3.8,7.5,0.504,3.2,4.1,0.7879999999999999,2.5,4.8,7.3,1.8,0.5,1.0,2.0,3.0,10.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.8,7.5,0.504,0.504
Mark Eaton,11,Career,,,NBA,,875,815,28.8,2.4,5.2,0.45799999999999996,1.2,1.9,0.649,2.1,5.8,7.9,1.0,0.4,3.5,1.5,3.4,6.0,1,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.0,0.0,0.0,2.4,5.2,0.45799999999999996,0.45799999999999996
Blue Edwards,13,Career,,,NBA,,704,452,26.1,4.3,9.0,.475,1.8,2.3,.779,1.0,2.4,3.4,2.0,1.0,0.4,1.7,2.7,10.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,.335,3.9,7.7,.498,.499
James Edwards,25,Career,,,NBA,,1168.0,467.0,24.3,5.0,10.0,0.495,2.8,4.0,0.698,1.5,3.6,5.1,1.3,0.4,0.7,1.7,3.5,12.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.0,0.0,0.048,5.0,10.0,0.496,0.495
Kevin Edwards,15,Career,,,NBA,,604,302,25.4,4.4,10.4,.423,1.9,2.3,.803,0.9,1.9,2.7,2.7,1.4,0.3,1.9,1.7,10.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,.335,4.1,9.5,.431,.437
Johnny Egan,17,Career,,,NBA,,712.0,,20.3,2.9,6.8,0.429,1.9,2.3,0.805,,,1.8,3.0,,,,2.0,7.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Craig Ehlo,14,Career,,,NBA,,873.0,321.0,24.1,3.4,7.5,0.45299999999999996,1.1,1.5,0.6890000000000001,1.1,2.5,3.6,2.8,1.1,0.3,1.4,1.9,8.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,0.369,2.7,5.6,0.48100000000000004,0.5
Howard Eisley,18,Career,,,NBA,,786.0,167.0,20.4,2.4,5.9,0.40700000000000003,1.1,1.3,0.8270000000000001,0.3,1.4,1.7,3.5,0.7,0.1,1.5,2.2,6.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,0.35,1.7,4.0,0.434,0.46299999999999997
Mario Elie,16,Career,,,NBA,,732,395,25.5,2.9,6.1,.473,2.0,2.3,.854,0.7,2.0,2.8,2.6,0.9,0.2,1.3,2.0,8.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.8,2.1,.365,2.1,4.0,.530,.537
Wayne Ellington,16,Career,,,NBA,,725.0,196.0,21.0,2.9,7.2,0.41,0.7,0.8,0.843,0.3,1.8,2.2,1.1,0.5,0.1,0.7,1.2,8.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.1,0.382,1.4,3.1,0.44799999999999995,0.519
Sean Elliott,12,Career,,,NBA,,742.0,712.0,33.0,5.2,11.2,0.465,3.0,3.8,0.799,1.1,3.2,4.3,2.6,0.8,0.4,1.8,2.2,14.2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.8,2.1,0.375,4.4,9.1,0.486,0.5
Dale Ellis,21,Career,,,NBA,,1209.0,589.0,28.8,6.1,12.6,0.479,2.2,2.8,0.784,1.3,2.2,3.5,1.4,0.8,0.2,1.5,2.1,15.7,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.4,3.5,0.40299999999999997,4.6,9.1,0.509,0.536
Joe Ellis,8,Career,,,NBA,,524,,19.8,3.7,9.3,0.39799999999999996,1.4,1.9,0.727,0.7,1.7,5.1,1.4,0.7,0.2,,2.7,8.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
LaPhonso Ellis,11,Career,,,NBA,,624.0,359.0,28.2,4.6,10.3,0.452,2.2,3.0,0.73,2.1,4.3,6.5,1.6,0.7,0.8,1.6,3.1,11.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.302,4.3,9.0,0.473,0.47100000000000003
Leroy Ellis,16,Career,,,NBA,,1048.0,,26.3,4.0,8.9,0.442,1.8,2.5,0.728,2.8,5.5,8.3,1.3,0.8,0.8,,2.5,9.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Monta Ellis,14,Career,,,NBA,,833.0,713.0,34.8,6.9,15.2,0.451,3.2,4.2,0.772,0.6,2.8,3.5,4.6,1.7,0.3,2.7,2.3,17.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.9,2.8,0.314,6.0,12.4,0.48200000000000004,0.48
Pervis Ellison,12,Career,,,NBA,,474,245,24.5,3.9,7.6,.510,1.8,2.6,.689,2.3,4.4,6.7,1.5,0.6,1.6,1.7,3.1,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.050,3.9,7.5,.513,.510
Len Elmore,10,Career,,,TOT,,658.0,75.0,18.8,2.5,6.0,0.41,1.1,1.5,0.726,1.7,3.4,5.1,0.9,0.9,1.0,1.2,2.7,6.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.5,6.0,0.41,0.41
Francisco Elson,13,Career,,,NBA,,472.0,149.0,15.3,1.5,3.2,0.478,0.6,0.8,0.7,1.1,2.4,3.5,0.6,0.5,0.5,0.8,2.1,3.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.5,3.2,0.48100000000000004,0.479
Wayne Embry,11,Career,,,NBA,,831.0,,26.2,4.8,10.9,0.44,2.9,4.5,0.64,,,9.1,1.4,,,,3.4,12.5,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,,,,,,,
Alex English,18,Career,,,NBA,,1193,753,31.9,8.9,17.6,.507,3.6,4.3,.832,2.3,3.2,5.5,3.6,0.9,0.7,2.5,2.5,21.5,1,8.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,92.3,0.0,0.1,.217,8.9,17.6,.508,.507
Keith Erickson,12,Career,,,NBA,,766.0,,24.6,3.9,9.0,0.435,1.6,2.1,0.769,1.3,3.5,4.5,2.6,0.9,0.2,,2.7,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Julius Erving,16,Career,,,TOT,,1243.0,823.0,36.4,9.5,18.8,0.506,5.0,6.5,0.777,3.0,5.5,8.5,4.2,2.0,1.7,3.4,2.8,24.2,1,16.0,4.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.9,0.1,0.4,0.298,9.4,18.4,0.51,0.509
Maurice Evans,15,Career,,,NBA,,562,123,19.4,2.5,5.7,.442,0.8,1.0,.785,1.0,1.5,2.5,0.7,0.5,0.2,0.5,1.7,6.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.1,.363,1.8,3.7,.487,.508
Mike Evans,11,Career,,,NBA,,591.0,15.0,16.7,3.1,6.9,0.452,1.1,1.3,0.807,0.3,1.1,1.4,2.6,0.7,0.1,1.4,2.0,7.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.3,0.307,2.7,5.6,0.485,0.48
Reggie Evans,17,Career,,,NBA,,809.0,372.0,19.2,1.4,2.9,0.465,1.3,2.5,0.528,2.5,4.7,7.1,0.6,0.7,0.1,1.1,2.3,4.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091,1.4,2.9,0.467,0.466
Tyreke Evans,12,Career,,,NBA,,594.0,426.0,30.7,5.9,13.4,0.44,3.1,4.1,0.757,0.8,3.7,4.6,4.8,1.2,0.4,2.5,2.2,15.7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2.6,0.32299999999999995,5.1,10.8,0.46799999999999997,0.47100000000000003
Patrick Ewing,17,Career,,,NBA,,1183.0,1122.0,34.3,8.2,16.3,0.504,4.6,6.2,0.74,2.3,7.5,9.8,1.9,1.0,2.4,3.0,3.4,21.0,1,11.0,0.0,0.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,99.9,0.0,0.1,0.152,8.2,16.2,0.507,0.505
Kenneth Faried,10,Career,,,NBA,,478.0,385.0,24.5,4.6,8.4,0.546,2.2,3.3,0.654,3.1,5.1,8.1,1.0,0.7,0.8,1.3,2.5,11.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.222,4.6,8.3,0.55,0.5479999999999999
Jordan Farmar,10,Career,,,NBA,,504.0,40.0,19.5,2.9,6.8,0.423,0.8,1.0,0.7390000000000001,0.3,1.6,1.9,2.9,0.8,0.1,1.4,1.4,7.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,1.2,3.1,0.374,1.7,3.8,0.46299999999999997,0.507
Mike Farmer,10,Career,,,NBA,,423,,20.8,2.8,7.0,.393,1.1,1.4,.814,,,4.6,1.3,,,,2.0,6.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Derrick Favors,13,Career,,,NBA,,743.0,485.0,24.8,4.5,8.3,0.534,2.0,3.0,0.664,2.5,4.7,7.2,1.1,0.8,1.2,1.3,2.6,10.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.205,4.4,8.1,0.5429999999999999,0.537
Ray Felix,11,Career,,,NBA,,637.0,,23.8,3.8,9.2,0.41200000000000003,3.4,5.0,0.6779999999999999,,,8.9,0.7,,,,3.8,10.9,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,
Raymond Felton,16,Career,,,NBA,,971.0,659.0,29.7,4.2,10.3,0.41200000000000003,1.8,2.2,0.79,0.6,2.4,3.0,5.2,1.2,0.2,2.1,1.9,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,2.9,0.32899999999999996,3.3,7.4,0.445,0.45899999999999996
Duane Ferrell,11,Career,,,NBA,,583.0,72.0,15.0,2.4,5.1,0.48,1.4,1.9,0.75,0.9,1.0,1.9,0.9,0.5,0.2,0.9,1.5,6.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.28800000000000003,2.4,4.8,0.49,0.48700000000000004
Bob Ferry,10,Career,,,NBA,,634.0,,20.2,3.5,8.1,0.433,2.1,3.2,0.664,,,5.3,1.4,,,,2.3,9.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Danny Ferry,14,Career,,,NBA,,917,186,19.8,2.7,6.1,.446,0.8,1.0,.840,0.7,2.1,2.8,1.3,0.4,0.3,0.9,2.1,7.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,.393,2.0,4.2,.470,.506
Hank Finkel,9,Career,,,NBA,,551.0,,12.5,2.0,4.6,0.449,1.0,1.5,0.662,0.6,1.4,3.9,0.8,0.1,0.1,,2.0,5.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Michael Finley,19,Career,,,NBA,,1103.0,875.0,34.4,6.1,13.7,0.444,2.2,2.7,0.8109999999999999,1.0,3.3,4.4,2.9,0.9,0.3,1.5,1.6,15.7,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.3,3.5,0.375,4.8,10.2,0.467,0.49200000000000005
Derek Fisher,22,Career,,,NBA,,1287.0,731.0,25.4,2.9,7.2,0.39899999999999997,1.6,1.9,0.8170000000000001,0.3,1.7,2.1,3.0,1.1,0.1,1.1,2.1,8.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.9,1.0,2.6,0.374,1.9,4.7,0.413,0.466
Vern Fleming,13,Career,,,NBA,,893,523,27.7,4.4,8.9,.498,2.4,3.2,.764,1.1,2.3,3.4,4.8,1.0,0.1,2.0,2.2,11.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,.181,4.4,8.7,.507,.501
Sleepy Floyd,17,Career,,,NBA,,957.0,584.0,27.6,4.6,10.5,0.444,3.0,3.6,0.815,0.7,2.0,2.6,5.4,1.2,0.2,2.4,2.1,12.8,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.7,0.324,4.1,8.8,0.467,0.47
Chris Ford,12,Career,,,NBA,,794.0,201.0,27.8,4.0,8.7,0.46,1.1,1.5,0.731,1.1,1.8,3.0,3.4,1.6,0.3,1.8,2.3,9.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.375,3.8,8.2,0.46399999999999997,0.469
Don Ford,9,Career,,,NBA,,474.0,1.0,19.6,2.8,6.0,0.46399999999999997,0.8,1.1,0.773,1.1,2.4,3.6,1.4,0.6,0.3,0.9,2.1,6.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14300000000000002,2.8,6.0,0.465,0.46399999999999997
Phil Ford,9,Career,,,NBA,,482.0,184.0,28.0,4.4,9.5,0.467,2.7,3.3,0.82,0.3,1.4,1.8,6.4,1.2,0.1,2.8,2.6,11.6,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.21,4.4,9.2,0.474,0.469
T.J. Ford,9,Career,,,NBA,,429,306,27.7,4.3,9.8,.433,2.4,2.9,.815,0.7,2.4,3.1,5.8,1.2,0.1,2.4,2.3,11.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,.289,4.0,8.8,.450,.448
Danny Fortson,10,Career,,,NBA,,440.0,175.0,20.1,2.7,5.8,0.47200000000000003,2.8,3.5,0.785,2.7,4.5,7.2,0.7,0.4,0.2,1.5,3.5,8.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16699999999999998,2.7,5.7,0.473,0.47200000000000003
Fred Foster,11,Career,,,NBA,,524,,17.4,3.2,7.8,.414,1.3,1.8,.727,0.7,0.9,2.4,1.1,0.3,0.0,,1.9,7.8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Greg Foster,17,Career,,,NBA,,656.0,95.0,12.2,1.6,3.6,0.44,0.6,0.9,0.748,0.8,1.8,2.6,0.5,0.1,0.3,0.7,1.9,3.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.225,1.6,3.5,0.44799999999999995,0.444
Jeff Foster,13,Career,,,NBA,,764,345,20.6,1.9,3.9,0.49700000000000005,1.0,1.7,0.615,2.8,4.1,6.9,0.9,0.7,0.4,0.8,2.5,4.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.13,1.9,3.8,0.504,0.498
Evan Fournier,11,Career,,,NBA,,558.0,410.0,28.5,5.1,11.4,0.44799999999999995,2.2,2.7,0.8059999999999999,0.4,2.3,2.7,2.6,0.9,0.1,1.7,2.4,14.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,4.9,0.376,3.3,6.6,0.502,0.528
Larry Foust,14,Career,,,NBA,,817.0,,29.2,4.7,11.5,0.405,4.4,5.9,0.741,,,9.8,1.7,,,,3.6,13.7,1,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,94.2,,,,,,,
Jim Fox,18,Career,,,NBA,,743,,23.3,3.5,7.3,.479,2.3,3.0,.770,1.9,4.1,7.4,1.6,0.5,0.3,,2.7,9.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
Rick Fox,13,Career,,,NBA,,930.0,587.0,25.5,3.6,8.1,0.45,1.5,2.0,0.77,1.1,2.7,3.8,2.8,1.0,0.4,1.7,2.9,9.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.8,2.4,0.349,2.8,5.7,0.49200000000000005,0.501
Randy Foye,13,Career,,,NBA,,752.0,433.0,25.6,3.6,9.0,0.401,1.6,1.9,0.852,0.3,1.9,2.2,2.8,0.7,0.3,1.5,2.1,10.3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4.0,0.366,2.1,5.0,0.429,0.48200000000000004
Adonal Foyle,15,Career,,,NBA,,733,269,17.8,1.8,3.8,.477,0.5,1.0,.499,1.8,2.9,4.7,0.5,0.4,1.6,0.8,2.1,4.1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,.000,1.8,3.8,.477,.477
Steve Francis,11,Career,,,NBA,,576.0,543.0,37.6,6.2,14.4,0.429,4.8,6.1,0.797,1.7,3.9,5.6,6.0,1.5,0.4,3.5,3.1,18.1,1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,1.0,2.9,0.341,5.2,11.4,0.451,0.46299999999999997
Ronald Franz,8,Career,,,ABA,,403.0,,24.6,4.4,9.8,0.447,2.9,4.1,0.703,1.7,3.3,5.3,1.7,,,1.9,2.8,11.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1,0.5,0.27899999999999997,4.2,9.3,0.456,0.45399999999999996
Walt Frazier,13,Career,,,NBA,,825.0,,37.5,7.4,15.2,0.49,4.0,5.1,0.7859999999999999,1.1,4.2,5.9,6.1,1.9,0.2,2.1,2.6,18.9,1,7.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,99.5,0.0,0.3,0.0,7.4,15.2,0.49,0.49
World B. Free,15,Career,,,NBA,,886.0,387.0,30.4,7.3,16.1,0.456,5.3,7.1,0.753,1.1,1.6,2.7,3.7,1.0,0.3,2.5,2.6,20.3,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,1.1,0.337,7.1,15.4,0.461,0.46299999999999997
Donnie Freeman,11,Career,,,TOT,,648.0,,32.4,7.0,15.4,0.456,4.8,6.0,0.8,1.5,1.9,3.5,3.5,0.8,0.2,2.4,2.7,18.9,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1,0.151,7.0,15.3,0.45899999999999996,0.457
Channing Frye,18,Career,,,NBA,,890,445,22.2,3.3,7.5,.440,1.0,1.2,.822,0.9,3.6,4.5,1.0,0.5,0.6,0.9,2.5,8.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.0,.388,2.1,4.4,.477,.519
Joe Fulks,8,Career,,,TOT,,489,,23.4,5.8,19.1,0.302,4.8,6.3,0.7659999999999999,,,5.3,1.2,,,,3.6,16.4,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,27.6,,,,,,,
Dan Gadzuric,12,Career,,,NBA,,527.0,164.0,14.8,2.0,4.0,0.5,0.7,1.4,0.498,1.7,2.7,4.4,0.4,0.5,0.9,0.7,2.4,4.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.501,0.5
Mike Gale,15,Career,,,TOT,,842.0,70.0,24.5,3.1,6.7,0.46399999999999997,1.1,1.5,0.7809999999999999,0.8,2.1,2.9,3.7,1.8,0.5,1.7,2.3,7.4,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.187,3.1,6.6,0.469,0.466
Harry Gallatin,10,Career,,,TOT,,682.0,,31.9,4.1,10.3,0.39799999999999996,4.7,6.1,0.773,,,11.9,1.8,,,,3.1,13.0,1,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,80.9,,,,,,,
Danilo Gallinari,15,Career,,,NBA,,656,545,30.4,4.8,11.3,.426,4.3,4.9,.876,0.7,4.1,4.8,2.0,0.8,0.4,1.3,1.8,16.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.2,.382,2.8,6.1,.464,.514
Langston Galloway,9,Career,,,NBA,,441.0,62.0,22.0,2.9,7.3,0.39899999999999997,0.9,1.1,0.816,0.5,2.0,2.5,1.6,0.7,0.1,0.6,1.6,8.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,3.9,0.371,1.5,3.5,0.43,0.496
Dave Gambee,16,Career,,,NBA,,750.0,,19.6,3.8,8.9,0.42,3.1,3.7,0.8220000000000001,,,5.2,1.0,,,,2.9,10.6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,,,,,,
Kevin Gamble,12,Career,,,NBA,,649.0,270.0,22.4,3.9,7.9,0.502,1.2,1.5,0.81,0.6,1.7,2.2,2.0,0.7,0.3,0.9,1.9,9.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.36,3.6,6.9,0.522,0.524
Francisco García,12,Career,,,NBA,,549.0,137.0,21.6,2.8,6.7,0.42700000000000005,1.1,1.4,0.799,0.5,2.0,2.6,1.4,0.8,0.7,1.0,2.2,7.9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,3.0,0.35700000000000004,1.8,3.7,0.484,0.507
Winston Garland,10,Career,,,NBA,,511,315,26.2,3.7,8.7,.430,1.8,2.1,.830,0.8,2.0,2.8,4.7,1.3,0.2,1.9,2.4,9.4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,.281,3.6,8.2,.440,.438
Dick Garmaker,8,Career,,,NBA,,421.0,,28.9,4.8,11.9,0.40299999999999997,3.7,4.7,0.787,,,4.2,2.6,,,,2.8,13.3,1,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,,,,,,,
Kevin Garnett,23,Career,,,NBA,,1462.0,1425.0,34.5,7.2,14.5,0.49700000000000005,3.3,4.2,0.789,2.2,7.8,10.0,3.7,1.3,1.4,2.2,2.4,17.8,1,15.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,100,0.1,0.4,0.275,7.1,14.0,0.504,0.501
Pat Garrity,10,Career,,,NBA,,552.0,107.0,20.0,2.7,6.4,0.41700000000000004,0.8,1.0,0.8059999999999999,0.6,2.0,2.6,0.8,0.4,0.2,0.8,2.3,7.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.9,0.39799999999999996,1.5,3.5,0.434,0.506
Marc Gasol,16,Career,,,NBA,,885,866,32.3,5.2,10.9,.481,3.2,4.1,.776,1.6,5.8,7.4,3.4,0.9,1.4,2.0,2.9,14.1,0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.5,1.3,.358,4.8,9.5,.498,.503
